mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.046247243881225586,0.001725889758354462,0.008677005767822266,0.0015860870594225198,3,250,250,"{'max_depth': 3, 'min_samples_leaf': 250, 'min_samples_split': 250}",0.16573997768987211,0.15598781341191517,0.1504979373919355,0.15740857616457427,0.006303114214972808,81
0.0517578919728597,0.0009324277485390462,0.006048440933227539,0.0013057905163022653,3,250,500,"{'max_depth': 3, 'min_samples_leaf': 250, 'min_samples_split': 500}",0.16573997768987211,0.15598781341191517,0.1504979373919355,0.15740857616457427,0.006303114214972808,81
0.0482949415842692,0.000949725605625421,0.008261760075887045,0.00015459262822522697,3,500,50,"{'max_depth': 3, 'min_samples_leaf': 500, 'min_samples_split': 50}",0.16548431823313864,0.15683257224734207,0.14980823270672478,0.15737504106240183,0.006411220303465106,93
0.05514677365620931,0.0012108582497251264,0.006299575169881185,0.003754857032355721,3,500,100,"{'max_depth': 3, 'min_samples_leaf': 500, 'min_samples_split': 100}",0.16548431823313864,0.15683257224734207,0.14980823270672478,0.15737504106240183,0.006411220303465106,93
0.05468026796976725,0.004435987030325167,0.007871389389038086,0.004518989459035553,3,500,250,"{'max_depth': 3, 'min_samples_leaf': 500, 'min_samples_split': 250}",0.16548431823313864,0.15683257224734207,0.14980823270672478,0.15737504106240183,0.006411220303465106,93
0.0538936456044515,0.0008974469154049811,0.008631388346354166,0.00234283418298368,3,500,500,"{'max_depth': 3, 'min_samples_leaf': 500, 'min_samples_split': 500}",0.16548431823313864,0.15683257224734207,0.14980823270672478,0.15737504106240183,0.006411220303465106,93
0.0746768315633138,0.003076100082824866,0.010052124659220377,0.0046082166861562595,4,50,50,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 50}",0.17787321428705222,0.17295327959117343,0.1612323297039026,0.17068627452737606,0.006980174013919169,72
0.07704814275105794,0.007244360413136258,0.008445660273234049,0.0024797590819310663,4,50,100,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 100}",0.17787321428705222,0.17295327959117343,0.1612323297039026,0.17068627452737606,0.006980174013919169,72
0.07657678922017415,0.003290855125394953,0.009077310562133789,0.0008310399608854803,4,50,250,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 250}",0.17787321428705222,0.17295327959117343,0.1612323297039026,0.17068627452737606,0.006980174013919169,72
0.0743265946706136,0.005303291060698627,0.007995049158732096,0.00042292957585731794,4,50,500,"{'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 500}",0.1778613948990849,0.17308603740525394,0.16110952808988602,0.17068565346474163,0.0070464006270192945,75
